comuna,familia,ruta,nombre,paginas,paginas_texto,paginas_escaneadas,veredicto,categoria,sirve,confianza,motivo,metodo,rutas_copias
caldera,525_aprueba_aprobacion_y_publicacion_del_proyecto_denominado_modificacion_al_pla,Ordenanzas ordenadas\OCR ok\caldera_525_aprueba_aprobacion_y_publicacion_del_proyecto_denominado_modificacion_al_pla__Exportar.pdf,caldera_525_aprueba_aprobacion_y_publicacion_del_proyecto_denominado_modificacion_al_pla__Exportar.pdf,14,14,0,TEXTO,MODIFICACION_PRC,SI,ALTA,"Aprueba y publica proyecto de modificacion al PRC zonas CD, U1D, U2D, R21E, R21F, R3 sector industrial norte",NOMBRE,Ordenanzas Descargadas\1-600\caldera_525_aprueba_aprobacion_y_publicacion_del_proyecto_denominado_modificacion_al_pla__Exportar.pdf | Ordenanzas ordenadas\OCR ok\caldera_525_aprueba_aprobacion_y_publicacion_del_proyecto_denominado_modificacion_al_pla__Exportar.pdf | descargas\caldera\diario_oficial\525_aprueba_aprobacion_y_publicacion_del_proyecto_denominado_modificacion_al_pla__Exportar.pdf
caldera,718_aprueba_modificacion_a_los_planes_reguladores_de_caldera_y_copiapo_sector_ba,Ordenanzas ordenadas\OCR ok\caldera_718_aprueba_modificacion_a_los_planes_reguladores_de_caldera_y_copiapo_sector_ba__Exportar.pdf,caldera_718_aprueba_modificacion_a_los_planes_reguladores_de_caldera_y_copiapo_sector_ba__Exportar.pdf,29,29,0,TEXTO,MODIFICACION_PRC,SI,ALTA,Aprueba modificacion a los planes reguladores de Caldera y Copiapo sector Bahia Salado,NOMBRE,Ordenanzas Descargadas\1-600\caldera_718_aprueba_modificacion_a_los_planes_reguladores_de_caldera_y_copiapo_sector_ba__Exportar.pdf | Ordenanzas ordenadas\OCR ok\caldera_718_aprueba_modificacion_a_los_planes_reguladores_de_caldera_y_copiapo_sector_ba__Exportar.pdf | descargas\caldera\diario_oficial\718_aprueba_modificacion_a_los_planes_reguladores_de_caldera_y_copiapo_sector_ba__Exportar.pdf
caldera,756_rectifica_errores_de_la_ordenanza_del_plan_regulador_comunal_de_caldera,Ordenanzas Descargadas\1-600\caldera_756_rectifica_errores_de_la_ordenanza_del_plan_regulador_comunal_de_caldera__Exportar.pdf,caldera_756_rectifica_errores_de_la_ordenanza_del_plan_regulador_comunal_de_caldera__Exportar.pdf,4,4,0,TEXTO,MODIFICACION_PRC,SI,MEDIA,Rectifica el articulo 18 de la ordenanza (ubicacion de 15 areas verdes desafectadas); cambia contenido normativo aunque la tabla de correccion es una imagen no visible en el texto,TEXTO,Ordenanzas Descargadas\1-600\caldera_756_rectifica_errores_de_la_ordenanza_del_plan_regulador_comunal_de_caldera__Exportar.pdf | descargas\caldera\diario_oficial\756_rectifica_errores_de_la_ordenanza_del_plan_regulador_comunal_de_caldera__Exportar.pdf
caldera,decreto_alcaldicio_ordenanza_local_actualizacion_plan_regulador_comuna_de_calder,Ordenanzas Descargadas\1-600\caldera_decreto_alcaldicio_ordenanza_local_actualizacion_plan_regulador_comuna_de_calder__Decreto N°2827-2012 - APRUEBA PLANO SECCIONAL Y ENMIENDAS AL PLAN REGULADOR.pdf,caldera_decreto_alcaldicio_ordenanza_local_actualizacion_plan_regulador_comuna_de_calder__Decreto N°2827-2012 - APRUEBA PLANO SECCIONAL Y ENMIENDAS AL PLAN REGULADOR.pdf,65,0,65,ESCANEADO,ORDENANZA_PRC,SI,ALTA,Nombre indica 'ordenanza local actualizacion plan regulador' del mismo decreto 2827; escaneado sin capa de texto pero el nombre es explicito,NOMBRE,Ordenanzas Descargadas\1-600\caldera_decreto_alcaldicio_ordenanza_local_actualizacion_plan_regulador_comuna_de_calder__Decreto N°2827-2012 - APRUEBA PLANO SECCIONAL Y ENMIENDAS AL PLAN REGULADOR.pdf | descargas\caldera\ordenanzas_vigentes\decreto_alcaldicio_ordenanza_local_actualizacion_plan_regulador_comuna_de_calder__Decreto N°2827-2012 - APRUEBA PLANO SECCIONAL Y ENMIENDAS AL PLAN REGULADOR.pdf
caldera,sn_modifica_plan_regulador_de_caldera_zona_u2ac_r22_sector_oriente_camino_calder,Ordenanzas ordenadas\OCR ok\caldera_sn_modifica_plan_regulador_de_caldera_zona_u2ac_r22_sector_oriente_camino_calder__Exportar.pdf,caldera_sn_modifica_plan_regulador_de_caldera_zona_u2ac_r22_sector_oriente_camino_calder__Exportar.pdf,6,6,0,TEXTO,MODIFICACION_PRC,SI,ALTA,"Ordenanza que modifica zona U2AC-R22 con articulado propio sobre zonificacion, usos de suelo y subdivision predial",TEXTO,Ordenanzas Descargadas\1-600\caldera_sn_modifica_plan_regulador_de_caldera_zona_u2ac_r22_sector_oriente_camino_calder__Exportar.pdf | Ordenanzas ordenadas\OCR ok\caldera_sn_modifica_plan_regulador_de_caldera_zona_u2ac_r22_sector_oriente_camino_calder__Exportar.pdf | descargas\caldera\diario_oficial\sn_modifica_plan_regulador_de_caldera_zona_u2ac_r22_sector_oriente_camino_calder__Exportar.pdf
calle_larga,353_enmienda_n_1_al_plan_regulador_comunal_de_calle_larga,Ordenanzas ordenadas\OCR ok\calle_larga_353_enmienda_n_1_al_plan_regulador_comunal_de_calle_larga__Exportar.pdf,calle_larga_353_enmienda_n_1_al_plan_regulador_comunal_de_calle_larga__Exportar.pdf,6,6,0,TEXTO,ENMIENDA_PRC,SI,ALTA,"Aprueba enmienda n1 al PRC de Calle Larga, con codigos de zona ZU y senales de densidad",NOMBRE,Ordenanzas Descargadas\1-600\calle_larga_353_enmienda_n_1_al_plan_regulador_comunal_de_calle_larga__Exportar.pdf | Ordenanzas ordenadas\OCR ok\calle_larga_353_enmienda_n_1_al_plan_regulador_comunal_de_calle_larga__Exportar.pdf | descargas\calle_larga\diario_oficial\353_enmienda_n_1_al_plan_regulador_comunal_de_calle_larga__Exportar.pdf
calle_larga,decreto_dejese_establecido_que_el_expediente_del_proyecto_de_actualizacion_del_p,Ordenanzas ordenadas\OCR ok\calle_larga_decreto_dejese_establecido_que_el_expediente_del_proyecto_de_actualizacion_del_p__218.pdf,calle_larga_decreto_dejese_establecido_que_el_expediente_del_proyecto_de_actualizacion_del_p__218.pdf,38,38,0,TEXTO,ORDENANZA_PRC,SI,ALTA,"Pese al nombre administrativo ('dejese establecido...'), el decreto exento de 2014 promulga la actualizacion del PRC de Calle Larga y transcribe la Ordenanza Local completa (limite urbano, zonificacion, densidades, coeficientes de constructibilidad y ocupacion); verificado extrayendo texto adicional del PDF",TEXTO,Ordenanzas Descargadas\1-600\calle_larga_decreto_dejese_establecido_que_el_expediente_del_proyecto_de_actualizacion_del_p__218.pdf | Ordenanzas ordenadas\OCR ok\calle_larga_decreto_dejese_establecido_que_el_expediente_del_proyecto_de_actualizacion_del_p__218.pdf | Ordenanzas ordenadas\calle_larga_decreto_dejese_establecido_que_el_expediente_del_proyecto_de_actualizacion_del_p__218.pdf | descargas\calle_larga\ordenanzas_vigentes\decreto_dejese_establecido_que_el_expediente_del_proyecto_de_actualizacion_del_p__218.pdf
canete,doc_009_140219010216,Ordenanzas ordenadas\OCR ok\canete_doc_009_140219010216.PDF,canete_doc_009_140219010216.PDF,40,26,13,MIXTO,ORDENANZA_PRC,SI,ALTA,"Documento del Plan Regulador Comunal de Canete con zonificacion, condiciones de edificacion y superficie predial por zona (ZA-1, etc.)",TEXTO,Ordenanzas Descargadas\1-600\canete_doc_009_140219010216.PDF | Ordenanzas ordenadas\OCR ok\canete_doc_009_140219010216.PDF | descargas\canete\proactiva_externa\doc_009_140219010216.PDF
carahue,8_aprueba_plan_regulador_comunal_de_carahue_y_de_la_localidad_de_trovolhue,Ordenanzas ordenadas\OCR ok\carahue_8_aprueba_plan_regulador_comunal_de_carahue_y_de_la_localidad_de_trovolhue__Exportar.pdf,carahue_8_aprueba_plan_regulador_comunal_de_carahue_y_de_la_localidad_de_trovolhue__Exportar.pdf,33,32,1,TEXTO,ORDENANZA_PRC,SI,ALTA,Aprueba el Plan Regulador Comunal de Carahue y Trovolhue junto con sus Ordenanzas Locales,NOMBRE,Ordenanzas Descargadas\1-600\carahue_8_aprueba_plan_regulador_comunal_de_carahue_y_de_la_localidad_de_trovolhue__Exportar.pdf | Ordenanzas ordenadas\OCR ok\carahue_8_aprueba_plan_regulador_comunal_de_carahue_y_de_la_localidad_de_trovolhue__Exportar.pdf | descargas\carahue\diario_oficial\8_aprueba_plan_regulador_comunal_de_carahue_y_de_la_localidad_de_trovolhue__Exportar.pdf
casablanca,4674_promulga_aprobacion_de_la_actualizacion_del_plan_regulador_comunal_de_casab,Ordenanzas ordenadas\OCR ok\casablanca_4674_promulga_aprobacion_de_la_actualizacion_del_plan_regulador_comunal_de_casab__download.pdf,casablanca_4674_promulga_aprobacion_de_la_actualizacion_del_plan_regulador_comunal_de_casab__download.pdf,49,49,0,TEXTO,ORDENANZA_PRC,SI,ALTA,"Promulga la actualizacion del PRC de Casablanca (publicado en Diario Oficial); texto trae zonificacion, agrupamiento y limite urbano",TEXTO,Ordenanzas Descargadas\1-600\casablanca_4674_promulga_aprobacion_de_la_actualizacion_del_plan_regulador_comunal_de_casab__download.pdf | Ordenanzas ordenadas\OCR ok\casablanca_4674_promulga_aprobacion_de_la_actualizacion_del_plan_regulador_comunal_de_casab__download.pdf | descargas\casablanca\diario_oficial\4674_promulga_aprobacion_de_la_actualizacion_del_plan_regulador_comunal_de_casab__download.pdf
casablanca,6007_aprueba_modificacion_del_plan_regulador,Ordenanzas ordenadas\OCR ok\casablanca_6007_aprueba_modificacion_del_plan_regulador__download.pdf,casablanca_6007_aprueba_modificacion_del_plan_regulador__download.pdf,1,1,0,TEXTO,MODIFICACION_PRC,SI,ALTA,Aprueba modificacion del PRC incorporando el uso Equipamiento Salud en la zona ZHE,NOMBRE,Ordenanzas Descargadas\1-600\casablanca_6007_aprueba_modificacion_del_plan_regulador__download.pdf | Ordenanzas ordenadas\OCR ok\casablanca_6007_aprueba_modificacion_del_plan_regulador__download.pdf | Ordenanzas ordenadas\casablanca_6007_aprueba_modificacion_del_plan_regulador__download.pdf | descargas\casablanca\diario_oficial\6007_aprueba_modificacion_del_plan_regulador__download.pdf
casablanca,6828_enmienda_n_1_2022_a_las_zonas_zed_y_zhm_4_del_plan_regulador_comunal_de_cas,Ordenanzas ordenadas\OCR ok\casablanca_6828_enmienda_n_1_2022_a_las_zonas_zed_y_zhm_4_del_plan_regulador_comunal_de_cas__download.pdf,casablanca_6828_enmienda_n_1_2022_a_las_zonas_zed_y_zhm_4_del_plan_regulador_comunal_de_cas__download.pdf,4,4,0,TEXTO,ENMIENDA_PRC,SI,ALTA,"Aprueba enmienda n1 2022 a las zonas ZED y ZHM-4 del PRC de Casablanca, con senales de altura maxima y agrupamiento",NOMBRE,Ordenanzas Descargadas\1-600\casablanca_6828_enmienda_n_1_2022_a_las_zonas_zed_y_zhm_4_del_plan_regulador_comunal_de_cas__download.pdf | Ordenanzas ordenadas\OCR ok\casablanca_6828_enmienda_n_1_2022_a_las_zonas_zed_y_zhm_4_del_plan_regulador_comunal_de_cas__download.pdf | descargas\casablanca\diario_oficial\6828_enmienda_n_1_2022_a_las_zonas_zed_y_zhm_4_del_plan_regulador_comunal_de_cas__download.pdf
cauquenes,3519_enmienda_n_1_al_plan_regulador_comunal_de_cauquenes,Ordenanzas ordenadas\OCR ok\cauquenes_3519_enmienda_n_1_al_plan_regulador_comunal_de_cauquenes__Exportar.pdf,cauquenes_3519_enmienda_n_1_al_plan_regulador_comunal_de_cauquenes__Exportar.pdf,2,2,0,TEXTO,ENMIENDA_PRC,SI,ALTA,"Aprueba la enmienda n1 al PRC de Cauquenes, zona ZM3",NOMBRE,Ordenanzas Descargadas\1-600\cauquenes_3519_enmienda_n_1_al_plan_regulador_comunal_de_cauquenes__Exportar.pdf | Ordenanzas ordenadas\OCR ok\cauquenes_3519_enmienda_n_1_al_plan_regulador_comunal_de_cauquenes__Exportar.pdf | descargas\cauquenes\diario_oficial\3519_enmienda_n_1_al_plan_regulador_comunal_de_cauquenes__Exportar.pdf
cauquenes,500_ordenanza_local_plan_regulador_de_cauquenes,Ordenanzas ordenadas\OCR ok\cauquenes_500_ordenanza_local_plan_regulador_de_cauquenes__Decreto-500_04-SEP-2009.pdf,cauquenes_500_ordenanza_local_plan_regulador_de_cauquenes__Decreto-500_04-SEP-2009.pdf,24,18,2,TEXTO,ORDENANZA_PRC,SI,ALTA,"Aprueba la ordenanza local del PRC de Cauquenes con articulado completo (limite urbano, zonificacion, densidad, condiciones de edificacion por zona)",NOMBRE,Ordenanzas Descargadas\1-600\cauquenes_500_ordenanza_local_plan_regulador_de_cauquenes__Decreto-500_04-SEP-2009.pdf | Ordenanzas ordenadas\OCR ok\cauquenes_500_ordenanza_local_plan_regulador_de_cauquenes__Decreto-500_04-SEP-2009.pdf | descargas\cauquenes\diario_oficial\500_ordenanza_local_plan_regulador_de_cauquenes__Decreto-500_04-SEP-2009.pdf
cauquenes,decreto_500_apruebase_la_ordenanza_local_plan_regulador_comunal_de_cauquenes,Ordenanzas Descargadas\1-600\cauquenes_decreto_500_apruebase_la_ordenanza_local_plan_regulador_comunal_de_cauquenes__6ae85605-5cc1-4792-b5e8-5697f80d2aca.pdf,cauquenes_decreto_500_apruebase_la_ordenanza_local_plan_regulador_comunal_de_cauquenes__6ae85605-5cc1-4792-b5e8-5697f80d2aca.pdf,37,0,37,ESCANEADO,ORDENANZA_PRC,SI,ALTA,"Version escaneada del decreto 500 que aprueba la ordenanza local del PRC de Cauquenes; su version con texto (d0534, mismo lote) confirma que es la ordenanza completa",NOMBRE,Ordenanzas Descargadas\1-600\cauquenes_decreto_500_apruebase_la_ordenanza_local_plan_regulador_comunal_de_cauquenes__69f517b3-69de-499d-8a89-c89745cecbf8.pdf | Ordenanzas Descargadas\1-600\cauquenes_decreto_500_apruebase_la_ordenanza_local_plan_regulador_comunal_de_cauquenes__6ae85605-5cc1-4792-b5e8-5697f80d2aca.pdf | descargas\cauquenes\busqueda_global\decreto_500_apruebase_la_ordenanza_local_plan_regulador_comunal_de_cauquenes__69f517b3-69de-499d-8a89-c89745cecbf8.pdf | descargas\cauquenes\busqueda_global\decreto_500_apruebase_la_ordenanza_local_plan_regulador_comunal_de_cauquenes__6ae85605-5cc1-4792-b5e8-5697f80d2aca.pdf
cauquenes,decreto_exento_1033_apruebasela_enmienda_02_del_plan_regulador_comunal_de_cauque,Ordenanzas ordenadas\OCR ok\cauquenes_decreto_exento_1033_apruebasela_enmienda_02_del_plan_regulador_comunal_de_cauque__DECRETO_20EXENTO_201033.pdf,cauquenes_decreto_exento_1033_apruebasela_enmienda_02_del_plan_regulador_comunal_de_cauque__DECRETO_20EXENTO_201033.pdf,2,2,0,TEXTO,ENMIENDA_PRC,SI,ALTA,"Aprueba la enmienda 02 del PRC de Cauquenes, zona ZM2",NOMBRE,Ordenanzas Descargadas\1-600\cauquenes_decreto_exento_1033_apruebasela_enmienda_02_del_plan_regulador_comunal_de_cauque__DECRETO%20EXENTO%201033.pdf | Ordenanzas ordenadas\OCR ok\cauquenes_decreto_exento_1033_apruebasela_enmienda_02_del_plan_regulador_comunal_de_cauque__DECRETO_20EXENTO_201033.pdf | descargas\cauquenes\busqueda_global\decreto_exento_1033_apruebasela_enmienda_02_del_plan_regulador_comunal_de_cauque__DECRETO%20EXENTO%201033.pdf
cerrillos,13352019_apruebase_enmienda_n1_plan_regulador_comunal_de_santiago_1991,Ordenanzas ordenadas\OCR ok\cerrillos_13352019_apruebase_enmienda_n1_plan_regulador_comunal_de_santiago_1991__DO 1335 ENMIENDA N°1 2019.pdf,cerrillos_13352019_apruebase_enmienda_n1_plan_regulador_comunal_de_santiago_1991__DO 1335 ENMIENDA N°1 2019.pdf,3,3,0,TEXTO,ENMIENDA_PRC,SI,ALTA,"Texto confirma 'Aprueba Enmienda N°1 al PRC de Santiago de 1990' con articulado de altura, agrupamiento, rasante y distanciamiento para el sector Buzeta, Cerrillos.",TEXTO,Ordenanzas Descargadas\1-600\cerrillos_13352019_apruebase_enmienda_n1_plan_regulador_comunal_de_santiago_1991__DO 1335 ENMIENDA N°1 2019.pdf | Ordenanzas ordenadas\OCR ok\cerrillos_13352019_apruebase_enmienda_n1_plan_regulador_comunal_de_santiago_1991__DO 1335 ENMIENDA N°1 2019.pdf | Ordenanzas ordenadas\cerrillos_13352019_apruebase_enmienda_n1_plan_regulador_comunal_de_santiago_1991__DO 1335 ENMIENDA N°1 2019.pdf | descargas\cerrillos\diario_oficial\13352019_apruebase_enmienda_n1_plan_regulador_comunal_de_santiago_1991__DO 1335 ENMIENDA N°1 2019.pdf
cerrillos,decreto_exento_1335_apruebase_enmienda_n1_plan_regulador_comunal_de_santiago_199,Ordenanzas ordenadas\OCR ok\cerrillos_decreto_exento_1335_apruebase_enmienda_n1_plan_regulador_comunal_de_santiago_199__202-1335-2019.pdf,cerrillos_decreto_exento_1335_apruebase_enmienda_n1_plan_regulador_comunal_de_santiago_199__202-1335-2019.pdf,4,4,0,TEXTO,ENMIENDA_PRC,SI,ALTA,"Es el decreto exento 1335/2019 que aprueba la Enmienda N°1 al PRC de Santiago 1990 (mismo acto que d0536), con articulado de altura, agrupamiento, rasante y distanciamiento.",TEXTO,Ordenanzas Descargadas\1-600\cerrillos_decreto_exento_1335_apruebase_enmienda_n1_plan_regulador_comunal_de_santiago_199__202-1335-2019.pdf | Ordenanzas ordenadas\OCR ok\cerrillos_decreto_exento_1335_apruebase_enmienda_n1_plan_regulador_comunal_de_santiago_199__202-1335-2019.pdf | Ordenanzas ordenadas\cerrillos_decreto_exento_1335_apruebase_enmienda_n1_plan_regulador_comunal_de_santiago_199__202-1335-2019.pdf | descargas\cerrillos\busqueda_global\decreto_exento_1335_apruebase_enmienda_n1_plan_regulador_comunal_de_santiago_199__202-1335-2019.pdf
chanaral,1711_promulga_enmienda_al_plan_regulador_comunal_de_chanaral_zona_urbana_zu41,Ordenanzas ordenadas\OCR ok\chanaral_1711_promulga_enmienda_al_plan_regulador_comunal_de_chanaral_zona_urbana_zu41__1647596.pdf,chanaral_1711_promulga_enmienda_al_plan_regulador_comunal_de_chanaral_zona_urbana_zu41__1647596.pdf,1,1,0,TEXTO,ENMIENDA_PRC,SI,ALTA,"Texto confirma 'Promulga Enmienda al PRC de Chañaral Zona Urbana ZU4.1', modifica el artículo 21 de Tipologías de Uso de Suelo del Cuadro Z4.",TEXTO,Ordenanzas Descargadas\1-600\chanaral_1711_promulga_enmienda_al_plan_regulador_comunal_de_chanaral_zona_urbana_zu41__1647596.pdf | Ordenanzas ordenadas\OCR ok\chanaral_1711_promulga_enmienda_al_plan_regulador_comunal_de_chanaral_zona_urbana_zu41__1647596.pdf | descargas\chanaral\diario_oficial\1711_promulga_enmienda_al_plan_regulador_comunal_de_chanaral_zona_urbana_zu41__1647596.pdf
chanaral,373_aprueba_plan_regulador_y_seccional_comunal_chanaral,Ordenanzas Descargadas\1-600\chanaral_373_aprueba_plan_regulador_y_seccional_comunal_chanaral__do-20050413.pdf,chanaral_373_aprueba_plan_regulador_y_seccional_comunal_chanaral__do-20050413.pdf,36,0,36,ESCANEADO,ORDENANZA_PRC,SI,ALTA,"Nombre declara 'aprueba plan regulador y seccional comunal Chañaral', publicado en Diario Oficial (36 páginas); documento escaneado sin capa de texto, se decide por el nombre según la regla para ESCANEADOS.",NOMBRE,Ordenanzas Descargadas\1-600\chanaral_373_aprueba_plan_regulador_y_seccional_comunal_chanaral__do-20050413.pdf | descargas\chanaral\diario_oficial\373_aprueba_plan_regulador_y_seccional_comunal_chanaral__do-20050413.pdf
chanaral,6714_promulga_enmienda_al_plan_regulador_comunal_de_chanaral_zona_urbana_zu5,Ordenanzas ordenadas\OCR ok\chanaral_6714_promulga_enmienda_al_plan_regulador_comunal_de_chanaral_zona_urbana_zu5__Publicacion Diario Oficial - I.Municipalidad de Chañaral.-.pdf,chanaral_6714_promulga_enmienda_al_plan_regulador_comunal_de_chanaral_zona_urbana_zu5__Publicacion Diario Oficial - I.Municipalidad de Chañaral.-.pdf,1,1,0,TEXTO,ENMIENDA_PRC,SI,ALTA,"Texto confirma 'Promulga Enmienda al PRC de Chañaral Zona Urbana ZU5', modifica Coeficiente de Constructibilidad, Ocupación de Suelo y Antejardín.",TEXTO,Ordenanzas Descargadas\1-600\chanaral_6714_promulga_enmienda_al_plan_regulador_comunal_de_chanaral_zona_urbana_zu5__Publicacion Diario Oficial - I.Municipalidad de Chañaral.-.pdf | Ordenanzas ordenadas\OCR ok\chanaral_6714_promulga_enmienda_al_plan_regulador_comunal_de_chanaral_zona_urbana_zu5__Publicacion Diario Oficial - I.Municipalidad de Chañaral.-.pdf | descargas\chanaral\diario_oficial\6714_promulga_enmienda_al_plan_regulador_comunal_de_chanaral_zona_urbana_zu5__Publicacion Diario Oficial - I.Municipalidad de Chañaral.-.pdf
chanaral,decreto_ordenanza_plan_regulador_comunal_de_chanaral,Ordenanzas ordenadas\OCR ok\chanaral_decreto_ordenanza_plan_regulador_comunal_de_chanaral__ORDENANZA PLAN REGULADOR.pdf,chanaral_decreto_ordenanza_plan_regulador_comunal_de_chanaral__ORDENANZA PLAN REGULADOR.pdf,55,48,7,MIXTO,ORDENANZA_PRC,SI,ALTA,"Texto es la Ordenanza Local completa del PRC de Chañaral: disposiciones generales, límite urbano, zonificación de usos de suelo, vialidad estructurante.",TEXTO,Ordenanzas Descargadas\1-600\chanaral_decreto_ordenanza_plan_regulador_comunal_de_chanaral__ORDENANZA PLAN REGULADOR.pdf | Ordenanzas ordenadas\OCR ok\chanaral_decreto_ordenanza_plan_regulador_comunal_de_chanaral__ORDENANZA PLAN REGULADOR.pdf | Ordenanzas ordenadas\chanaral_decreto_ordenanza_plan_regulador_comunal_de_chanaral__ORDENANZA PLAN REGULADOR.pdf | descargas\chanaral\ordenanzas_vigentes\decreto_ordenanza_plan_regulador_comunal_de_chanaral__ORDENANZA PLAN REGULADOR.pdf
chepica,79_aprueba_formulacion_del_plan_regulador_comunal_de_chepica_localidades_de_chep,Ordenanzas ordenadas\OCR ok\chepica_79_aprueba_formulacion_del_plan_regulador_comunal_de_chepica_localidades_de_chep__ORDENANZA LOCAL  DO 11_02_2009.pdf,chepica_79_aprueba_formulacion_del_plan_regulador_comunal_de_chepica_localidades_de_chep__ORDENANZA LOCAL  DO 11_02_2009.pdf,13,11,1,TEXTO,ORDENANZA_PRC,SI,ALTA,"Texto es la Ordenanza Local completa del PRC de Chépica: articulado extenso con constructibilidad, ocupación de suelo, predial mínima, antejardín, agrupamiento y usos de suelo para zonas ZCH, ZE, ZU, etc.",TEXTO,Ordenanzas Descargadas\1-600\chepica_79_aprueba_formulacion_del_plan_regulador_comunal_de_chepica_localidades_de_chep__ORDENANZA LOCAL  DO 11_02_2009.pdf | Ordenanzas ordenadas\OCR ok\chepica_79_aprueba_formulacion_del_plan_regulador_comunal_de_chepica_localidades_de_chep__ORDENANZA LOCAL  DO 11_02_2009.pdf | Ordenanzas ordenadas\chepica_79_aprueba_formulacion_del_plan_regulador_comunal_de_chepica_localidades_de_chep__ORDENANZA LOCAL  DO 11_02_2009.pdf | descargas\chepica\diario_oficial\79_aprueba_formulacion_del_plan_regulador_comunal_de_chepica_localidades_de_chep__ORDENANZA LOCAL  DO 11_02_2009.pdf
